Linux 2.6.32-358.6.2.el6.x86_64 (lva1-app1774.prod) 	11/09/2014 	_x86_64_	(24 CPU)

09:36:28 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:36:51 AM       6      4.95      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.05
09:36:51 AM       7     98.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      2.00
09:36:51 AM       8      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00     95.05
09:36:51 AM       9      2.97      0.00      0.99      0.00      0.00      0.00      0.00      0.00     96.04
09:36:51 AM      10      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:51 AM      11      3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:51 AM      12     14.14      0.00      1.01      4.04      0.00      0.00      0.00      0.00     80.81
09:36:51 AM      13      6.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     92.00
09:36:51 AM      14      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:51 AM      15      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:36:51 AM      16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:51 AM      17      3.06      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.94
09:36:51 AM      18      4.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:51 AM      19      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:51 AM      20      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:51 AM      21      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:36:51 AM      22      4.04      0.00      2.02      0.00      0.00      0.00      0.00      0.00     93.94
09:36:51 AM      23      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00

09:36:51 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:36:52 AM     all      8.86      0.00      1.50      0.08      0.00      0.00      0.00      0.00     89.56
09:36:52 AM       0     40.59      0.00      2.97      1.98      0.00      0.00      0.00      0.00     54.46
09:36:52 AM       1     32.32      0.00      1.01      0.00      0.00      0.00      0.00      0.00     66.67
09:36:52 AM       2      2.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:52 AM       3      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:52 AM       4      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:36:52 AM       5     18.18      0.00      0.00      0.00      0.00      0.00      0.00      0.00     81.82
09:36:52 AM       6      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:52 AM       7    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:52 AM       8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:52 AM       9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:52 AM      10      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:52 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:52 AM      12      2.00      0.00      2.00      1.00      0.00      0.00      1.00      0.00     94.00
09:36:52 AM      13      4.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     94.00
09:36:52 AM      14      2.04      0.00      5.10      0.00      0.00      0.00      0.00      0.00     92.86
09:36:52 AM      15      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:52 AM      16      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03
09:36:52 AM      17      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:52 AM      18      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03
09:36:52 AM      19      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03
09:36:52 AM      20      2.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     95.00
09:36:52 AM      21      0.99      0.00      3.96      0.00      0.00      0.00      0.00      0.00     95.05
09:36:52 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:36:52 AM      23      0.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     98.00

09:36:52 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:36:53 AM     all     12.55      0.00      0.88      0.46      0.00      0.00      0.13      0.00     85.98
09:36:53 AM       0      6.12      0.00      1.02      5.10      0.00      0.00      1.02      0.00     86.73
09:36:53 AM       1      4.00      0.00      0.00      1.00      0.00      0.00      0.00      0.00     95.00
09:36:53 AM       2      4.04      0.00      1.01      0.00      0.00      0.00      0.00      0.00     94.95
09:36:53 AM       3     41.41      0.00      0.00      0.00      0.00      0.00      1.01      0.00     57.58
09:36:53 AM       4      3.09      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.91
09:36:53 AM       5      5.05      0.00      1.01      0.00      0.00      0.00      0.00      0.00     93.94
09:36:53 AM       6      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:36:53 AM       7    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:53 AM       8      5.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
09:36:53 AM       9      3.03      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.97
09:36:53 AM      10      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00     97.03
09:36:53 AM      11      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:36:53 AM      12      4.08      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.92
09:36:53 AM      13      5.05      0.00      2.02      0.00      0.00      0.00      0.00      0.00     92.93
09:36:53 AM      14     15.46      0.00      1.03      0.00      0.00      0.00      0.00      0.00     83.51
09:36:53 AM      15      2.08      0.00      3.12      0.00      0.00      0.00      0.00      0.00     94.79
09:36:53 AM      16      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:36:53 AM      17      4.08      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.92
09:36:53 AM      18     59.60      0.00      1.01      0.00      0.00      0.00      0.00      0.00     39.39
09:36:53 AM      19      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:36:53 AM      20     22.00      0.00      1.00      5.00      0.00      0.00      0.00      0.00     72.00
09:36:53 AM      21      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:36:53 AM      22      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:36:53 AM      23      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99

09:36:53 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:36:54 AM     all     11.36      0.00      1.17      0.04      0.00      0.00      0.04      0.00     87.39
09:36:54 AM       0     24.24      0.00      2.02      0.00      0.00      0.00      0.00      0.00     73.74
09:36:54 AM       1      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:54 AM       2      5.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     93.00
09:36:54 AM       3      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:36:54 AM       4      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:54 AM       5      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:54 AM       6      5.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
09:36:54 AM       7     78.22      0.00      0.00      0.00      0.00      0.00      0.99      0.00     20.79
09:36:54 AM       8      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:36:54 AM       9     98.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      1.00
09:36:54 AM      10      4.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     94.00
09:36:54 AM      11      3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:54 AM      12      6.06      0.00      2.02      1.01      0.00      0.00      0.00      0.00     90.91
09:36:54 AM      13      4.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     94.00
09:36:54 AM      14      3.03      0.00      3.03      0.00      0.00      0.00      0.00      0.00     93.94
09:36:54 AM      15      3.92      0.00      1.96      0.00      0.00      0.00      0.98      0.00     93.14
09:36:54 AM      16      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:36:54 AM      17      4.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     94.00
09:36:54 AM      18      5.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     94.00
09:36:54 AM      19      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:54 AM      20      4.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     93.00
09:36:54 AM      21      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:36:54 AM      22      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00     95.05
09:36:54 AM      23      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00

09:36:54 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:36:55 AM     all      9.16      0.00      0.88      0.08      0.00      0.00      0.04      0.00     89.83
09:36:55 AM       0     12.12      0.00      1.01      1.01      0.00      0.00      0.00      0.00     85.86
09:36:55 AM       1      3.00      0.00      1.00      1.00      0.00      0.00      0.00      0.00     95.00
09:36:55 AM       2      2.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:55 AM       3      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00     97.03
09:36:55 AM       4     74.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     26.00
09:36:55 AM       5      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:36:55 AM       6     33.33      0.00      1.01      0.00      0.00      0.00      0.00      0.00     65.66
09:36:55 AM       7     17.00      0.00      0.00      1.00      0.00      0.00      0.00      0.00     82.00
09:36:55 AM       8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:55 AM       9     29.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     71.00
09:36:55 AM      10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:55 AM      11      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:36:55 AM      12     18.18      0.00      1.01      0.00      0.00      0.00      0.00      0.00     80.81
09:36:55 AM      13      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:55 AM      14      0.99      0.00      0.99      0.00      0.00      0.00      0.99      0.00     97.03
09:36:55 AM      15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:55 AM      16      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:36:55 AM      17      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:36:55 AM      18     23.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     76.00
09:36:55 AM      19      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:55 AM      20      1.98      0.00      2.97      0.00      0.00      0.00      0.00      0.00     95.05
09:36:55 AM      21      1.01      0.00      3.03      0.00      0.00      0.00      0.00      0.00     95.96
09:36:55 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:36:55 AM      23      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00

09:36:55 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:36:56 AM     all      9.48      0.00      1.25      0.92      0.00      0.00      0.00      0.00     88.35
09:36:56 AM       0     10.10      0.00      2.02     11.11      0.00      0.00      0.00      0.00     76.77
09:36:56 AM       1      2.00      0.00      1.00     10.00      0.00      0.00      0.00      0.00     87.00
09:36:56 AM       2      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:36:56 AM       3      1.02      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.98
09:36:56 AM       4    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:56 AM       5      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:56 AM       6     65.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     35.00
09:36:56 AM       7      3.03      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.97
09:36:56 AM       8      2.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:56 AM       9      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:36:56 AM      10      0.00      0.00      1.98      0.00      0.00      0.00      0.00      0.00     98.02
09:36:56 AM      11     12.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     88.00
09:36:56 AM      12      2.02      0.00      2.02      0.00      0.00      0.00      0.00      0.00     95.96
09:36:56 AM      13     11.11      0.00      1.01      0.00      0.00      0.00      0.00      0.00     87.88
09:36:56 AM      14      3.03      0.00      4.04      0.00      0.00      0.00      0.00      0.00     92.93
09:36:56 AM      15      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:56 AM      16      0.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:56 AM      17      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:56 AM      18      2.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:56 AM      19      2.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:56 AM      20      4.08      0.00      2.04      0.00      0.00      0.00      0.00      0.00     93.88
09:36:56 AM      21      0.00      0.00      2.97      0.00      0.00      0.00      0.00      0.00     97.03
09:36:56 AM      22      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:36:56 AM      23      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00

09:36:56 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:36:57 AM     all      9.27      0.00      2.84      0.21      0.00      0.00      0.04      0.00     87.64
09:36:57 AM       0      9.90      0.00      4.95      3.96      0.00      0.00      0.00      0.00     81.19
09:36:57 AM       1      5.10      0.00      1.02      0.00      0.00      0.00      0.00      0.00     93.88
09:36:57 AM       2      4.00      0.00      1.00      1.00      0.00      0.00      0.00      0.00     94.00
09:36:57 AM       3      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:36:57 AM       4     98.00      0.00      0.00      0.00      0.00      0.00      1.00      0.00      1.00
09:36:57 AM       5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:57 AM       6      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:36:57 AM       7      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:57 AM       8      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00     95.05
09:36:57 AM       9      3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:57 AM      10      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:36:57 AM      11      3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:57 AM      12      5.94      0.00      0.99      0.00      0.00      0.00      0.00      0.00     93.07
09:36:57 AM      13     29.00      0.00     14.00      0.00      0.00      0.00      0.00      0.00     57.00
09:36:57 AM      14      4.95      0.00      2.97      0.00      0.00      0.00      0.00      0.00     92.08
09:36:57 AM      15      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:57 AM      16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:57 AM      17      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:36:57 AM      18      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:57 AM      19      5.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     93.00
09:36:57 AM      20     12.00      0.00      8.00      0.00      0.00      0.00      0.00      0.00     80.00
09:36:57 AM      21     16.16      0.00     24.24      0.00      0.00      0.00      0.00      0.00     59.60
09:36:57 AM      22      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:57 AM      23      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00

09:36:57 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:36:58 AM     all     10.41      0.00      1.13      0.46      0.00      0.00      0.04      0.00     87.96
09:36:58 AM       0      6.06      0.00      2.02      9.09      0.00      0.00      0.00      0.00     82.83
09:36:58 AM       1      6.93      0.00      0.99      0.00      0.00      0.00      0.00      0.00     92.08
09:36:58 AM       2      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:58 AM       3      5.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
09:36:58 AM       4      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00     97.03
09:36:58 AM       5     96.04      0.00      0.99      0.00      0.00      0.00      0.99      0.00      1.98
09:36:58 AM       6      4.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:58 AM       7     39.00      0.00      1.00      1.00      0.00      0.00      0.00      0.00     59.00
09:36:58 AM       8      3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:58 AM       9      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:36:58 AM      10     48.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     51.00
09:36:58 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:58 AM      12      4.08      0.00      1.02      0.00      0.00      0.00      0.00      0.00     94.90
09:36:58 AM      13     12.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     87.00
09:36:58 AM      14      1.02      0.00      3.06      0.00      0.00      0.00      0.00      0.00     95.92
09:36:58 AM      15      0.00      0.00      2.04      0.00      0.00      0.00      0.00      0.00     97.96
09:36:58 AM      16      0.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:58 AM      17      1.02      0.00      1.02      0.00      0.00      0.00      0.00      0.00     97.96
09:36:58 AM      18      4.04      0.00      1.01      0.00      0.00      0.00      0.00      0.00     94.95
09:36:58 AM      19      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00     96.97
09:36:58 AM      20      4.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00     92.00
09:36:58 AM      21      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03
09:36:58 AM      22      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:36:58 AM      23      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00

09:36:58 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:36:59 AM     all      9.16      0.00      1.05      5.18      0.00      0.00      0.08      0.00     84.53
09:36:59 AM       0      8.08      0.00      2.02      7.07      0.00      0.00      0.00      0.00     82.83
09:36:59 AM       1      2.04      0.00      2.04      1.02      0.00      0.00      0.00      0.00     94.90
09:36:59 AM       2      2.02      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.98
09:36:59 AM       3      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:36:59 AM       4      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:36:59 AM       5    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:59 AM       6      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:36:59 AM       7      9.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     89.00
09:36:59 AM       8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:59 AM       9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:59 AM      10      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:36:59 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:36:59 AM      12      7.92      0.00      0.99     30.69      0.00      0.00      0.99      0.00     59.41
09:36:59 AM      13     13.13      0.00      2.02     25.25      0.00      0.00      0.00      0.00     59.60
09:36:59 AM      14      2.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:59 AM      15      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:36:59 AM      16      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:36:59 AM      17      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:36:59 AM      18      1.02      0.00      0.00     32.65      0.00      0.00      0.00      0.00     66.33
09:36:59 AM      19      1.00      0.00      1.00     28.00      0.00      0.00      0.00      0.00     70.00
09:36:59 AM      20      3.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     95.00
09:36:59 AM      21      1.01      0.00      2.02      0.00      0.00      0.00      0.00      0.00     96.97
09:36:59 AM      22     63.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     37.00
09:36:59 AM      23      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99

09:36:59 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:00 AM     all      9.24      0.00      1.17      0.13      0.00      0.00      0.00      0.00     89.47
09:37:00 AM       0      2.00      0.00      2.00      2.00      0.00      0.00      0.00      0.00     94.00
09:37:00 AM       1     88.12      0.00      2.97      0.00      0.00      0.00      0.00      0.00      8.91
09:37:00 AM       2      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:00 AM       3      2.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:00 AM       4      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:00 AM       5     99.00      0.00      0.00      0.00      0.00      0.00      1.00      0.00      0.00
09:37:00 AM       6      2.02      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.98
09:37:00 AM       7      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:00 AM       8      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:00 AM       9      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.01
09:37:00 AM      10      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:00 AM      11      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.01
09:37:00 AM      12      2.00      0.00      2.00      2.00      0.00      0.00      0.00      0.00     94.00
09:37:00 AM      13      2.97      0.00      1.98      0.00      0.00      0.00      0.00      0.00     95.05
09:37:00 AM      14      9.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00     87.00
09:37:00 AM      15      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:00 AM      16      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:00 AM      17      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:00 AM      18      2.94      0.00      1.96      0.00      0.00      0.00      0.00      0.00     95.10
09:37:00 AM      19      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03
09:37:00 AM      20      1.01      0.00      2.02      0.00      0.00      0.00      0.00      0.00     96.97
09:37:00 AM      21      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:00 AM      22      0.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:00 AM      23      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00

09:37:00 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:01 AM     all     11.31      0.00      0.79      0.13      0.00      0.00      0.00      0.00     87.77
09:37:01 AM       0      5.00      0.00      1.00      1.00      0.00      0.00      1.00      0.00     92.00
09:37:01 AM       1    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:01 AM       2      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:01 AM       3      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:01 AM       4      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00     95.05
09:37:01 AM       5     98.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      2.00
09:37:01 AM       6      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:01 AM       7      3.06      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.94
09:37:01 AM       8      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:01 AM       9      3.03      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.97
09:37:01 AM      10      3.03      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.97
09:37:01 AM      11      3.03      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.97
09:37:01 AM      12      4.04      0.00      1.01      1.01      0.00      0.00      0.00      0.00     93.94
09:37:01 AM      13      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:37:01 AM      14      4.04      0.00      2.02      0.00      0.00      0.00      0.00      0.00     93.94
09:37:01 AM      15      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:01 AM      16      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:01 AM      17      0.99      0.00      0.99      0.00      0.00      0.00      0.99      0.00     97.03
09:37:01 AM      18      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:01 AM      19      5.05      0.00      0.00      0.00      0.00      0.00      0.00      0.00     94.95
09:37:01 AM      20      7.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     91.00
09:37:01 AM      21      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:01 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:01 AM      23      2.97      0.00      0.99      0.00      0.00      0.00      0.00      0.00     96.04

09:37:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:02 AM     all      9.50      0.00      1.08      0.08      0.00      0.00      0.04      0.00     89.29
09:37:02 AM       0      6.06      0.00      1.01      1.01      0.00      0.00      0.00      0.00     91.92
09:37:02 AM       1     79.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     21.00
09:37:02 AM       2     15.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     84.00
09:37:02 AM       3     31.31      0.00      0.00      0.00      0.00      0.00      0.00      0.00     68.69
09:37:02 AM       4      5.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:02 AM       5      7.07      0.00      0.00      0.00      0.00      0.00      0.00      0.00     92.93
09:37:02 AM       6     45.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     55.00
09:37:02 AM       7      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:02 AM       8     19.80      0.00      0.99      0.00      0.00      0.00      0.00      0.00     79.21
09:37:02 AM       9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:02 AM      10      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:02 AM      11      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:02 AM      12      5.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     93.00
09:37:02 AM      13      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
