Linux 2.6.32-131.4.1.el6.x86_64 (esv4-app133.stg) 	02/23/2012 	_x86_64_	(24 CPU)

09:29:18 PM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
07:25:59 AM      0.00     18.00   9382.50      0.00   5473.00      0.00      0.00      0.00      0.00
07:26:01 AM      0.00     47.00   9772.00      0.00   5678.00      0.00      0.00      0.00      0.00
07:26:03 AM      0.00     27.00   9705.50      0.00   5552.50      0.00      0.00      0.00      0.00
07:26:05 AM      0.00      0.00   9672.64      0.00   5538.81      0.00      0.00      0.00      0.00
07:26:07 AM      0.00     46.00   9360.00      0.00   5447.50      0.00      0.00      0.00      0.00
07:26:09 AM      0.00     49.75   5733.33      0.00   3179.60      0.00      0.00      0.00      0.00
07:26:11 AM      0.00      0.00   9317.01      0.00   5693.81      0.00      0.00      0.00      0.00
07:26:13 AM      0.00     38.00   9728.00      0.00   8626.50      0.00   3056.50   3054.50     99.93
07:26:15 AM     21.89      0.00   9566.67      0.50   5539.30      0.00      0.00      0.00      0.00
07:26:17 AM      0.00     58.67  90646.43      0.00  30898.47      0.00      0.00      0.00      0.00
07:26:19 AM      0.00    869.65   9638.31      0.00   5495.02      0.00      0.00      0.00      0.00
07:26:21 AM      0.00      0.00   5985.85      0.00   3206.34      0.00      0.00      0.00      0.00
07:26:23 AM      0.00     70.50   8403.50      0.00   5330.00      0.00      0.00      0.00      0.00
07:26:25 AM      0.00      0.00   9563.78      0.00   5560.71      0.00      0.00      0.00      0.00
07:26:27 AM      0.00      8.46   9330.35      0.00   5405.47      0.00      0.00      0.00      0.00
07:26:29 AM      0.00     49.50   9664.50      0.00   5545.50      0.00      0.00      0.00      0.00
07:26:31 AM      0.00      0.00   9798.00      0.00   5678.00      0.00      0.00      0.00      0.00
07:26:33 AM      0.00     63.94   8931.25      0.00   5208.65      0.00      0.00      0.00      0.00
07:26:35 AM      0.00      0.00   5052.60      0.00   3131.25      0.00      0.00      0.00      0.00
07:26:37 AM      0.00      0.00   9352.24      0.00   5454.23      0.00      0.00      0.00      0.00
07:26:39 AM      0.00     51.72   9249.26      0.00   5400.99      0.00      0.00      0.00      0.00
07:26:41 AM      0.00      0.00   9367.33      0.00   5536.14      0.00      0.00      0.00      0.00
07:26:43 AM      0.00     68.34   9772.36      0.00   5604.02      0.00      0.00      0.00      0.00
07:26:45 AM      0.00     19.90   9780.60      0.00   5597.51      0.00      0.00      0.00      0.00
07:26:47 AM      0.00      0.00   5098.01      0.00   3086.07      0.00      0.00      0.00      0.00
07:26:49 AM      0.00    911.94   9733.33      0.00   5572.64      0.00      0.00      0.00      0.00
07:26:51 AM      0.00      0.00   9843.50      0.00   5698.00      0.00      0.00      0.00      0.00
07:26:53 AM     16.33     12.24   9989.29      0.51   8620.41      0.00   2897.96   2881.12     99.42
07:26:55 AM      0.00     46.50   9780.50      0.00   5604.50      0.00      0.00      0.00      0.00
07:26:57 AM      0.00      0.00   9368.16      0.00   5453.23      0.00      0.00      0.00      0.00
07:26:59 AM      0.00     47.76   4757.21      0.00   2967.16      0.00      0.00      0.00      0.00
07:27:01 AM      0.00      2.00   9850.50      0.00   5721.00      0.00      0.00      0.00      0.00
07:27:03 AM      0.00     45.50   9819.50      0.00   5632.50      0.00      0.00      0.00      0.00
07:27:05 AM      0.00     52.00   9805.50      0.00   5618.00      0.00      0.00      0.00      0.00
07:27:07 AM      0.00      0.50   9693.07      0.00   5546.04      0.00      0.00      0.00      0.00
07:27:09 AM      0.00     12.06   9838.69      0.00   5648.74      0.00      0.00      0.00      0.00
07:27:11 AM      0.00     38.00   6058.50      0.00   3314.50      0.00      0.00      0.00      0.00
07:27:13 AM      0.00     14.36   8768.81      0.00   5385.64      0.00      0.00      0.00      0.00
07:27:15 AM      0.00     33.17   9821.61      0.00   5630.65      0.00      0.00      0.00      0.00
07:27:17 AM      0.00      2.97  59049.01      0.00  20953.96      0.00      0.00      0.00      0.00
07:27:19 AM      0.00    902.51  39126.63      0.00  14800.00      0.00      0.00      0.00      0.00
07:27:21 AM      0.00     56.00   9787.00      0.00   5656.00      0.00      0.00      0.00      0.00
07:27:23 AM      0.00     14.00   6930.50      0.00   5701.00      0.00   2200.00   2200.00    100.00
07:27:25 AM      0.00      0.00   7595.50      0.00   5075.00      0.00      0.00      0.00      0.00
07:27:27 AM      0.00     49.25   9701.49      0.00   5555.72      0.00      0.00      0.00      0.00
07:27:29 AM      0.00      0.00   9747.67      0.00   5654.40      0.00      0.00      0.00      0.00
07:27:31 AM      0.00      0.00   9477.29      0.00   5491.30      0.00      0.00      0.00      0.00
07:27:33 AM      0.00     65.82   9975.00      0.00   5725.00      0.00      0.00      0.00      0.00
07:27:35 AM      0.00      0.00   9556.59      0.00   5460.49      0.00      0.00      0.00      0.00
07:27:37 AM      0.00     49.49   5238.27      0.00   3176.02      0.00      0.00      0.00      0.00
07:27:39 AM      0.00      9.85   9265.02      0.00   5381.77      0.00      0.00      0.00      0.00
07:27:41 AM      0.00      0.00   9892.93      0.00   5725.25      0.00      0.00      0.00      0.00
07:27:43 AM      0.00     49.50   9650.99      0.00   5527.23      0.00      0.00      0.00      0.00
07:27:45 AM      0.00     18.56  10130.41      0.00   5773.20      0.00      0.00      0.00      0.00
07:27:47 AM      0.00      0.00   9454.11      0.00   5394.69      0.00      0.00      0.00      0.00
07:27:49 AM      0.00    946.35   4979.17      0.00   3110.42      0.00      0.00      0.00      0.00
07:27:51 AM      0.00      0.00   9481.64      0.00   5500.00      0.00      0.00      0.00      0.00
07:27:53 AM      0.00     70.00   9419.00      0.00   5485.00      0.00      0.00      0.00      0.00
07:27:55 AM      0.00      0.50   9700.00      0.00   5560.50      0.00      0.00      0.00      0.00
07:27:57 AM      0.00      0.00   9767.00      0.00   5580.50      0.00      0.00      0.00      0.00
07:27:59 AM      0.00     51.49   9303.47      0.00   5410.40      0.00      0.00      0.00      0.00
07:28:01 AM      0.00      0.00   5760.00      0.00   3197.00      0.00      0.00      0.00      0.00
07:28:03 AM      0.00     35.68   8875.38      0.00   5487.94      0.00      0.00      0.00      0.00
07:28:05 AM      0.00     44.00   9767.00      0.00   5581.00      0.00      0.00      0.00      0.00
07:28:07 AM      0.00      0.50   9774.00      0.00   5596.50      0.00      0.00      0.00      0.00
07:28:09 AM      0.00     20.73   9754.40      0.00   5668.91      0.00      0.00      0.00      0.00
07:28:11 AM      0.00     46.00   9826.00      0.00   5684.00      0.00      0.00      0.00      0.00
07:28:13 AM      0.00     13.94   7176.92      0.00   4107.21      0.00      0.00      0.00      0.00
07:28:15 AM      0.00     38.58   7205.58      0.00   4378.68      0.00      0.00      0.00      0.00
07:28:17 AM      0.00      0.00   9634.98      0.00   5509.85      0.00      0.00      0.00      0.00
07:28:19 AM      0.00    872.00  88847.00      0.00  30342.50      0.00      0.00      0.00      0.00
07:28:21 AM      0.00     61.81   9861.31      0.00   5705.03      0.00      0.00      0.00      0.00
07:28:23 AM      6.00     16.00   9770.00      0.50   8256.00      0.00   2685.50   2657.50     98.96
07:28:25 AM      0.00      0.00   9730.35      0.00   5562.69      0.00      0.00      0.00      0.00
07:28:27 AM      0.00     46.00   5098.00      0.00   3091.00      0.00      0.00      0.00      0.00
07:28:29 AM      0.00     38.00   9406.00      0.00   5475.00      0.00      0.00      0.00      0.00
07:28:31 AM      0.00      0.00   9786.00      0.00   5672.00      0.00      0.00      0.00      0.00
07:28:33 AM      0.00     55.94   9670.79      0.00  10696.04      0.00   1249.50   1249.01     99.96
07:28:35 AM     16.16      0.00   9850.51      0.51  13840.40      0.00   3931.82   3931.31     99.99
07:28:37 AM      0.00     42.71   9859.30      0.00   5648.74      0.00      0.00      0.00      0.00
07:28:39 AM      0.00     15.84   4747.52      0.00   2956.93      0.00      0.00      0.00      0.00
07:28:41 AM      0.00      0.00   9867.84      0.00   5712.56      0.00      0.00      0.00      0.00
07:28:43 AM      0.00     53.73   9708.46      0.00   5569.65      0.00      0.00      0.00      0.00
07:28:45 AM      0.00     20.73   9786.01      0.00   5669.95      0.00      0.00      0.00      0.00
07:28:47 AM      0.00      5.50   9386.00      0.00   5458.00      0.00      0.00      0.00      0.00
07:28:49 AM      1.98    843.56   9961.88      0.00   5625.74      0.00      0.00      0.00      0.00
07:28:51 AM      0.00      0.00   5419.19      0.00   3224.24      0.00      0.00      0.00      0.00
07:28:53 AM      0.00     73.17   8958.05      0.00   5337.07      0.00      0.00      0.00      0.00
07:28:55 AM      0.00      0.00   9754.00      0.00   6136.50      0.00    285.00    284.50     99.82
07:28:57 AM      0.00      0.50   9705.97      0.00   5561.19      0.00      0.00      0.00      0.00
07:28:59 AM      0.00     57.44  10020.00      0.00   5750.26      0.00      0.00      0.00      0.00
07:29:01 AM      0.00      0.00   9668.97      0.00   5608.87      0.00      0.00      0.00      0.00
07:29:03 AM      0.00     47.45   6384.69      0.00   3193.37      0.00      0.00      0.00      0.00
07:29:05 AM      0.00     52.00   7922.50      0.00   5330.50      0.00      0.00      0.00      0.00
07:29:07 AM      0.00      0.00   9372.64      0.00   5452.74      0.00      0.00      0.00      0.00
07:29:09 AM      0.00     47.00   9750.50      0.00   5582.00      0.00      0.00      0.00      0.00
07:29:11 AM      0.00      2.94   9621.57      0.00   5587.75      0.00      0.00      0.00      0.00
07:29:13 AM      0.00     11.94   9711.94      0.00   5577.11      0.00      0.00      0.00      0.00
07:29:15 AM      0.00     54.19   9294.58      0.00   5391.63      0.00      0.00      0.00      0.00
07:29:17 AM      0.00      1.04   4972.40      0.00   3116.67      0.00      0.00      0.00      0.00
07:29:19 AM      1.99    871.64  88739.80      0.50  30282.09      0.00      0.00      0.00      0.00
07:29:21 AM      0.00     60.00   9839.50      0.00   5695.50      0.00      0.00      0.00      0.00
07:29:23 AM      0.00      8.00   9793.50      0.00   5614.50      0.00      0.00      0.00      0.00
07:29:25 AM      0.00     41.00   9776.00      0.00   5611.50      0.00      0.00      0.00      0.00
07:29:27 AM      0.00     12.50   9424.00      0.00   5493.50      0.00      0.00      0.00      0.00
07:29:29 AM      0.00     11.76   5018.63      0.00   3038.73      0.00      0.00      0.00      0.00
07:29:31 AM      0.00     42.00   9829.00      0.00   5692.00      0.00      0.00      0.00      0.00
07:29:33 AM      0.00     24.38   9744.78      0.00   5602.99      0.00      0.00      0.00      0.00
07:29:35 AM      0.00      0.00   9734.83      0.00   5567.66      0.00      0.00      0.00      0.00
07:29:37 AM      0.00     50.50   9775.50      0.00   5620.00      0.00      0.00      0.00      0.00
07:29:39 AM      0.00     41.79   9692.04      0.00   5567.16      0.00      0.00      0.00      0.00
07:29:41 AM      0.00     41.58   5583.17      0.00   3365.35      0.00      0.00      0.00      0.00
07:29:43 AM      0.00     14.43   8891.24      0.00   5500.52      0.00      0.00      0.00      0.00
07:29:45 AM      0.00     20.10   9823.12      0.00   8012.06      0.00   2148.74   2146.73     99.91
07:29:47 AM      0.00     41.38   9624.63      0.00   5525.62      0.00      0.00      0.00      0.00
07:29:49 AM      0.00    870.50   9385.50      0.00   5450.00      0.00      0.00      0.00      0.00
07:29:51 AM      0.00      0.00   9798.98      0.00   5748.73      0.00      0.00      0.00      0.00
07:29:53 AM      0.00     61.84   6553.62      0.00   3281.64      0.00      0.00      0.00      0.00
07:29:55 AM      0.00      0.52   7667.36      0.00   5249.74      0.00      0.00      0.00      0.00
07:29:57 AM      0.00     39.00   9767.50      0.00   5586.50      0.00      0.00      0.00      0.00
07:29:59 AM      0.00     11.06   9794.47      0.00   5619.10      0.00      0.00      0.00      0.00
07:30:01 AM      0.00      0.00   9742.79      0.00   5653.23      0.00      0.00      0.00      0.00
07:30:03 AM     56.28    118.59  13570.85      2.51   6759.80      0.00      0.00      0.00      0.00
07:30:05 AM      0.00      0.00   9606.40      0.00   5504.93      0.00      0.00      0.00      0.00
07:30:07 AM      0.00     15.92   5406.47      0.00   3415.42      0.00      0.00      0.00      0.00
07:30:09 AM      0.00     57.14   9635.20      0.00   5615.31      0.00      0.00      0.00      0.00
07:30:11 AM      0.00      0.00   9419.90      0.00   5542.29      0.00      0.00      0.00      0.00
07:30:13 AM      0.00     68.50   9422.00      0.00   5487.50      0.00      0.00      0.00      0.00
07:30:15 AM      0.00      0.00   9738.00      0.00   5571.50      0.00      0.00      0.00      0.00
07:30:17 AM      0.00      0.50   9432.50      0.00   5491.00      0.00      0.00      0.00      0.00
07:30:19 AM      0.00    930.85  83781.59      0.00  27677.61      0.00      0.00      0.00      0.00
07:30:21 AM      0.00      0.00   9503.02      0.00   5604.02      0.00      0.00      0.00      0.00
07:30:23 AM      0.00      0.50   9409.00      0.00   5480.00      0.00      0.00      0.00      0.00
07:30:25 AM      0.00     45.10   9568.14      0.00   5489.71      0.00      0.00      0.00      0.00
07:30:27 AM      0.00      9.60   9531.82      0.00   5538.89      0.00      0.00      0.00      0.00
07:30:29 AM      0.00     47.29   9299.51      0.00   5417.24      0.00      0.00      0.00      0.00
07:30:31 AM      0.00      0.00   5731.34      0.00   3178.61      0.00      0.00      0.00      0.00
07:30:33 AM      0.00     28.72   8703.59      0.00   5502.05      0.00      0.00      0.00      0.00
07:30:35 AM      0.00     49.02   9225.49      0.00   5357.35      0.00      0.00      0.00      0.00
07:30:37 AM      0.00     31.98   9561.93      0.00   5582.74      0.00      0.00      0.00      0.00
07:30:39 AM      0.00     16.00   9416.50      0.00   5490.00      0.00      0.00      0.00      0.00
07:30:41 AM      0.00     48.00   9475.50      0.00   5587.50      0.00      0.00      0.00      0.00
07:30:43 AM      0.00      0.48   7646.63      0.00   4390.38      0.00      0.00      0.00      0.00
07:30:45 AM      0.00     57.51   6505.70      0.00   4063.21      0.00      0.00      0.00      0.00
07:30:47 AM      0.00      0.00   9475.88      0.00   5511.06      0.00      0.00      0.00      0.00
07:30:49 AM      0.00    902.50   9410.50      0.00   5491.00      0.00      0.00      0.00      0.00
07:30:51 AM      0.00     52.00   9483.50      0.00   5600.00      0.00      0.00      0.00      0.00
07:30:53 AM      0.00     13.93   9395.52      0.00   5479.10      0.00      0.00      0.00      0.00
07:30:55 AM      0.00      0.50   9393.03      0.00   7473.13      0.00   2013.43   2012.44     99.95
07:30:57 AM      0.00     44.22   4801.01      0.00   2993.97      0.00      0.00      0.00      0.00
07:30:59 AM      0.00      0.00   9465.33      0.00   5512.06      0.00      0.00      0.00      0.00
07:31:01 AM      0.00      1.98   9372.28      0.00   5529.70      0.00      0.00      0.00      0.00
07:31:03 AM      0.00     58.29   9453.27      0.00   5495.48      0.00      0.00      0.00      0.00
07:31:05 AM      0.00      0.00   9364.18      0.00   5449.75      0.00      0.00      0.00      0.00
07:31:07 AM      0.00     56.00   9411.00      0.00   5476.50      0.00      0.00      0.00      0.00
07:31:09 AM      0.00     11.88   5018.32      0.00   3054.95      0.00      0.00      0.00      0.00
07:31:11 AM      0.00      0.00   9169.50      0.00   5468.00      0.00      0.00      0.00      0.00
07:31:13 AM      0.00     73.50   9411.50      0.00   5481.00      0.00      0.00      0.00      0.00
07:31:15 AM      0.00      0.00   9375.12      0.00   5452.24      0.00      0.00      0.00      0.00
07:31:17 AM      0.00      0.50   9405.00      0.00   5476.00      0.00      0.00      0.00      0.00
07:31:19 AM      0.00    885.85  22718.54      0.00   9531.71      0.00      0.00      0.00      0.00
07:31:21 AM      0.00      0.00  73459.18      0.00  24258.16      0.00      0.00      0.00      0.00
07:31:23 AM      0.00     72.14   7776.62      0.00   5286.57      0.00      0.00      0.00      0.00
07:31:25 AM      0.00      0.00   9425.50      0.00   5480.50      0.00      0.00      0.00      0.00
07:31:27 AM      0.00      9.50   9426.50      0.00   5483.00      0.00      0.00      0.00      0.00
07:31:29 AM      0.00     40.00   9442.50      0.00   5508.50      0.00      0.00      0.00      0.00
07:31:31 AM      0.00      0.00   9451.24      0.00   5553.23      0.00      0.00      0.00      0.00
07:31:33 AM      0.00     61.88   9350.50      0.00   5447.52      0.00      0.00      0.00      0.00
07:31:35 AM      0.00      0.00   4820.10      0.00   3001.51      0.00      0.00      0.00      0.00
07:31:37 AM      0.00      0.50   9351.49      0.00   5450.50      0.00      0.00      0.00      0.00
07:31:39 AM      0.00     50.00   9826.04      0.00   5712.50      0.00      0.00      0.00      0.00
07:31:41 AM      0.00      0.00   9534.17      0.00   5639.20      0.00      0.00      0.00      0.00
07:31:43 AM      0.00     12.00   9431.00      0.00   5506.50      0.00      0.00      0.00      0.00
07:31:45 AM      0.00     51.74   9432.84      0.00   5464.68      0.00      0.00      0.00      0.00
07:31:47 AM      0.00      0.00   4802.01      0.00   2996.48      0.00      0.00      0.00      0.00
07:31:49 AM      0.00    927.50   9452.50      0.00   5508.00      0.00      0.00      0.00      0.00
07:31:51 AM      0.00      2.99   9447.76      0.00   5567.16      0.00      0.00      0.00      0.00
07:31:53 AM      0.00      0.00   9485.43      0.00   5535.18      0.00      0.00      0.00      0.00
07:31:55 AM      0.00     44.50   9452.00      0.00   5492.00      0.00      0.00      0.00      0.00
07:31:57 AM      0.00      0.00   9444.50      0.00   5497.00      0.00      0.00      0.00      0.00
07:31:59 AM      0.00     47.76   5219.40      0.00   3087.56      0.00      0.00      0.00      0.00
07:32:01 AM      0.00     46.00   9034.50      0.00   5468.50      0.00      0.00      0.00      0.00
07:32:03 AM      0.00     35.50   9446.00      0.00   5482.00      0.00      0.00      0.00      0.00
07:32:05 AM      2.00      0.00   9435.50      0.50   9019.00      0.00   3536.50   3533.50     99.92
07:32:07 AM      0.00     54.50   9440.50      0.00   5510.00      0.00      0.00      0.00      0.00
07:32:09 AM      0.00      9.95   9394.03      0.00   5467.16      0.00      0.00      0.00      0.00
07:32:11 AM      0.00     42.21   5880.90      0.00   3215.08      0.00      0.00      0.00      0.00
07:32:13 AM      0.00      8.46   8387.56      0.00   5346.27      0.00      0.00      0.00      0.00
07:32:15 AM      0.00      0.00   9402.49      0.00   5470.15      0.00      0.00      0.00      0.00
07:32:17 AM      0.00     40.20   9491.96      0.00   5522.11      0.00      0.00      0.00      0.00
07:32:19 AM      0.00    809.90   9349.50      0.00   5446.04      0.00      0.00      0.00      0.00
07:32:21 AM      0.00      0.00  89350.75      0.00  30611.56      0.00      0.00      0.00      0.00
07:32:23 AM      0.00     67.63   9111.59      0.00   5297.10      0.00      0.00      0.00      0.00
07:32:25 AM      0.00      0.00   4951.30      0.00   3098.96      0.00      0.00      0.00      0.00
07:32:27 AM      0.00     51.50   9417.00      0.00   5489.50      0.00      0.00      0.00      0.00
07:32:29 AM      0.00      8.00   9441.00      0.00   5491.50      0.00      0.00      0.00      0.00
07:32:31 AM      0.00      0.00   9497.50      0.00   5599.00      0.00      0.00      0.00      0.00
07:32:33 AM      0.00     78.50   9457.50      0.00   5513.00      0.00      0.00      0.00      0.00
07:32:35 AM      0.00      0.00   6416.42      0.00  12406.97      0.00   1226.37   1225.87     99.96
07:32:37 AM      0.00      0.50   7833.67      0.00   6986.43      0.00      0.00      0.00      0.00
07:32:39 AM      0.00     48.00   9448.50      0.00   5507.00      0.00      0.00      0.00      0.00
07:32:41 AM      0.00      0.00   9435.32      0.00   5563.68      0.00      0.00      0.00      0.00
07:32:43 AM      0.00     43.22   9456.28      0.00   5502.51      0.00      0.00      0.00      0.00
07:32:45 AM      0.00     20.69   9344.83      0.00   5407.39      0.00      0.00      0.00      0.00
07:32:47 AM      0.00      0.00   4823.23      0.00   3006.57      0.00      0.00      0.00      0.00
07:32:49 AM      0.00    920.50   9431.00      0.00   5479.50      0.00      0.00      0.00      0.00
07:32:51 AM      0.00      0.00   9462.00      0.00   5573.50      0.00      0.00      0.00      0.00
07:32:53 AM      0.00     59.30   9483.42      0.00   5519.60      0.00      0.00      0.00      0.00
07:32:55 AM      0.00      3.47   9324.75      0.00   5421.29      0.00      0.00      0.00      0.00
07:32:57 AM      0.00      0.00   9460.80      0.00   5511.56      0.00      0.00      0.00      0.00
07:32:59 AM      0.00     50.00   6064.50      0.00   3142.50      0.00      0.00      0.00      0.00
07:33:01 AM      0.00      0.00   8167.00      0.00   5403.00      0.00      0.00      0.00      0.00
07:33:03 AM      0.00     35.32   9379.10      0.00   5459.70      0.00      0.00      0.00      0.00
07:33:05 AM      0.00     52.26   9478.39      0.00   5526.13      0.00      0.00      0.00      0.00
07:33:07 AM      0.00      0.50   9437.00      0.00   5505.00      0.00      0.00      0.00      0.00
07:33:09 AM      0.00     92.00   9444.50      0.00   5497.50      0.00      0.00      0.00      0.00
07:33:11 AM      0.00      0.00   9122.12      0.00   5359.62      0.00      0.00      0.00      0.00
07:33:13 AM      0.00      0.52   4973.44      0.00   3115.10      0.00      0.00      0.00      0.00
07:33:15 AM      0.00     49.75   9391.04      0.00  39431.84      0.00   3624.88   3596.52     99.22
07:33:17 AM      0.00      0.00   9377.61      0.00   5462.69      0.00      0.00      0.00      0.00
07:33:19 AM      0.00    876.38   9480.90      0.00   5529.15      0.00      0.00      0.00      0.00
07:33:21 AM      0.00     62.00  88910.00      0.00  30443.00      0.00      0.00      0.00      0.00
07:33:23 AM      0.00     12.00   9417.00      0.00   5482.00      0.00      0.00      0.00      0.00
07:33:25 AM      0.00     42.00   4774.50      0.00   4241.50      0.00    592.00    592.00    100.00
07:33:27 AM      0.00      9.50   9415.50      0.00   5477.00      0.00      0.00      0.00      0.00
07:33:29 AM      0.00      0.00   9422.00      0.00   5484.00      0.00      0.00      0.00      0.00
07:33:31 AM      0.00     42.00   9846.00      0.00   5706.50      0.00      0.00      0.00      0.00
07:33:33 AM      0.00     26.50   9420.50      0.00   5480.50      0.00      0.00      0.00      0.00
07:33:35 AM      0.00      0.00   9406.50      0.00   5464.50      0.00      0.00      0.00      0.00
07:33:37 AM      0.00     50.50   5311.00      0.00   3100.00      0.00      0.00      0.00      0.00
07:33:39 AM      0.00      7.96   8821.39      0.00   5325.87      0.00      0.00      0.00      0.00
07:33:41 AM      0.00     39.20   9895.98      0.00   5725.13      0.00      0.00      0.00      0.00
07:33:43 AM      0.00     38.05   9193.66      0.00   5351.22      0.00      0.00      0.00      0.00
07:33:45 AM      0.00     18.27   9939.59      0.00   5686.80      0.00      0.00      0.00      0.00
07:33:47 AM      0.00     40.20   9483.92      0.00   5500.50      0.00      0.00      0.00      0.00
07:33:49 AM      0.00    851.22   6086.34      0.00   3051.71      0.00      0.00      0.00      0.00
07:33:51 AM      0.00      0.00   8550.26      0.00   5675.38      0.00      0.00      0.00      0.00
07:33:53 AM      0.00     51.74   9692.04      0.00   5549.25      0.00      0.00      0.00      0.00
07:33:55 AM      0.00      0.50   9745.50      0.00   5576.50      0.00      0.00      0.00      0.00
07:33:57 AM      0.00      2.00   9416.00      0.00   5486.00      0.00      0.00      0.00      0.00
07:33:59 AM      0.00     54.00   9723.00      0.00   5581.50      0.00      0.00      0.00      0.00
07:34:01 AM      0.00      0.00   9425.96      0.00   5457.69      0.00      0.00      0.00      0.00
07:34:03 AM      0.00     82.38   5283.42      0.00   3197.93      0.00      0.00      0.00      0.00
07:34:05 AM      0.00      0.00   9781.00      0.00   5623.50      0.00      0.00      0.00      0.00
07:34:07 AM      0.00      0.50   9766.50      0.00   5600.50      0.00      0.00      0.00      0.00
07:34:09 AM      0.00     46.00   9396.00      0.00   5476.50      0.00      0.00      0.00      0.00
07:34:11 AM      0.00      9.50   9455.50      0.00   5582.50      0.00      0.00      0.00      0.00
07:34:13 AM      0.00     12.00   9425.50      0.00   5484.50      0.00      0.00      0.00      0.00
07:34:15 AM      0.00     38.50   4770.00      0.00   2977.00      0.00      0.00      0.00      0.00
07:34:17 AM      0.00      0.00   9407.50      0.00   5476.50      0.00      0.00      0.00      0.00
07:34:19 AM      0.00    898.00   9426.00      0.00   5478.00      0.00      0.00      0.00      0.00
07:34:21 AM      0.00     54.33  68526.44      0.00  23921.63      0.00      0.00      0.00      0.00
07:34:23 AM      0.00     12.44  28423.83      0.00  11557.51      0.00      0.00      0.00      0.00
07:34:25 AM      0.00     36.00   9769.00      0.00   5610.00      0.00      0.00      0.00      0.00
07:34:27 AM      0.00      9.50   5920.50      0.00   3222.00      0.00      0.00      0.00      0.00
07:34:29 AM      0.00     18.09   8677.39      0.00   5416.08      0.00      0.00      0.00      0.00
07:34:31 AM      0.00     33.83   9789.05      0.00   5674.13      0.00      0.00      0.00      0.00
07:34:33 AM      0.00     24.50  10103.00      0.00   5735.50      0.00      0.00      0.00      0.00
07:34:35 AM      7.96      0.00   9407.46      0.50   6848.76      0.00   1130.85   1128.86     99.82
07:34:37 AM      0.00     47.50   9432.50      0.00   5488.00      0.00      0.00      0.00      0.00
07:34:39 AM      0.00      0.00   6270.85      0.00   3157.79      0.00      0.00      0.00      0.00
07:34:41 AM      0.00     37.81   7979.60      0.00   5402.49      0.00      0.00      0.00      0.00
07:34:43 AM      0.00     27.64   9842.21      0.00   5628.14      0.00      0.00      0.00      0.00
07:34:45 AM      0.00     19.50   9476.50      0.00   5489.50      0.00      0.00      0.00      0.00
07:34:47 AM      0.00     49.75   9392.54      0.00   5464.68      0.00      0.00      0.00      0.00
07:34:49 AM      2.00    872.50   9439.00      0.00   5500.00      0.00      0.00      0.00      0.00
07:34:51 AM      0.00      0.00   9523.67      0.00   5520.29      0.00      0.00      0.00      0.00
07:34:53 AM      0.00    106.25   4982.29      0.00   3119.79      0.00      0.00      0.00      0.00
07:34:55 AM      0.00      0.50   9396.02      0.00   5477.61      0.00      0.00      0.00      0.00
07:34:57 AM      0.00      0.00   9448.00      0.00   5505.50      0.00      0.00      0.00      0.00
07:34:59 AM      0.00     56.28   9825.13      0.00   5625.63      0.00      0.00      0.00      0.00
07:35:01 AM      0.00      0.00   9534.33      0.00   5782.09      0.00      0.00      0.00      0.00
07:35:03 AM      0.00     63.37   9320.30      0.00   5431.19      0.00      0.00      0.00      0.00
07:35:05 AM      0.00     12.12   4817.17      0.00   3005.05      0.00      0.00      0.00      0.00
07:35:07 AM      0.00      0.00   9704.98      0.00   5790.05      0.00      0.00      0.00      0.00
07:35:09 AM      0.00     50.50   9790.50      0.00   5602.00      0.00      0.00      0.00      0.00
07:35:11 AM      0.00      0.00   9854.50      0.00   5718.50      0.00      0.00      0.00      0.00
07:35:13 AM      0.00     23.50   9823.00      0.00   5624.50      0.00      0.00      0.00      0.00
07:35:15 AM      0.00     35.82   9749.75      0.00   5590.55      0.00      0.00      0.00      0.00
07:35:17 AM      0.00     17.65   5211.27      0.00   3101.47      0.00      0.00      0.00      0.00
07:35:19 AM      0.00    956.92   9857.95      0.00   5691.79      0.00      0.00      0.00      0.00
07:35:21 AM      0.00      0.00   9813.43      0.00   5685.07      0.00      0.00      0.00      0.00
07:35:23 AM      0.00     10.55  89293.97      0.00  30503.02      0.00      0.00      0.00      0.00
07:35:25 AM      0.00     40.00   9782.50      0.00   5610.50      0.00      0.00      0.00      0.00
07:35:27 AM      0.00      9.50   9755.50      0.00   5571.50      0.00      0.00      0.00      0.00
07:35:29 AM      0.00     31.84   6211.44      0.00   3144.28      0.00      0.00      0.00      0.00
07:35:31 AM      0.00     42.00   8362.50      0.00   5527.00      0.00      0.00      0.00      0.00
07:35:33 AM      0.00     24.50   9433.00      0.00   5500.50      0.00      0.00      0.00      0.00
07:35:35 AM      0.00      0.00   9757.50      0.00   5576.50      0.00      0.00      0.00      0.00
07:35:37 AM      0.00     55.78   9846.73      0.00   5637.19      0.00      0.00      0.00      0.00
07:35:39 AM      0.00     14.00   9787.50      0.00   5605.00      0.00      0.00      0.00      0.00
07:35:41 AM      0.00     51.67   9404.78      0.00   5458.37      0.00      0.00      0.00      0.00
07:35:43 AM      0.00     14.58   4961.98      0.00   3103.12      0.00      0.00      0.00      0.00
07:35:45 AM      0.00     17.00   9470.00      0.00   6715.50      0.00   1220.50   1219.50     99.92
