Linux 2.6.32 (machine1) 	02/23/2012 	_x86_64_	(24 CPU)

09:29:18 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:48:58 PM     all      0.04      0.00      0.15      0.02      0.00      0.00      0.00      0.00     99.79
09:49:00 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
09:49:02 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:49:04 PM     all      0.04      0.00      0.15      0.02      0.00      0.00      0.00      0.00     99.78
09:49:06 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:49:08 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:49:10 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:49:12 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:49:14 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:49:16 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:49:18 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:49:20 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:49:22 PM     all      0.04      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.79
09:49:24 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:49:26 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:49:28 PM     all      0.33      0.00      1.33      0.02      0.00      0.00      0.00      0.00     98.32
09:49:30 PM     all      0.02      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.81
09:49:32 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
09:49:34 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:49:36 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:49:38 PM     all      0.06      0.00      0.29      0.00      0.00      0.00      0.00      0.00     99.65
09:49:40 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:49:42 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:49:44 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:49:46 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:49:48 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:49:50 PM     all      0.06      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.78
09:49:52 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:49:54 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:49:56 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:49:58 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:50:00 PM     all      0.07      0.00      0.18      0.00      0.00      0.00      0.00      0.00     99.76
09:50:02 PM     all      0.06      0.00      0.18      0.00      0.00      0.00      0.00      0.00     99.76
09:50:04 PM     all      0.06      0.00      0.13      0.02      0.00      0.00      0.00      0.00     99.79
09:50:06 PM     all      0.02      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.83
09:50:08 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:50:10 PM     all      0.06      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.78
09:50:12 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:50:14 PM     all      0.06      0.00      0.19      0.00      0.00      0.00      0.00      0.00     99.75
09:50:16 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:50:18 PM     all      0.04      0.00      0.14      0.02      0.00      0.00      0.00      0.00     99.79
09:50:20 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
09:50:22 PM     all      0.06      0.00      0.18      0.00      0.00      0.00      0.00      0.00     99.76
09:50:24 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:50:26 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:50:28 PM     all      0.33      0.00      1.19      0.02      0.00      0.00      0.00      0.00     98.46
09:50:30 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:50:32 PM     all      0.02      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.83
09:50:34 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:50:36 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:50:38 PM     all      0.04      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.80
09:50:40 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:50:42 PM     all      0.06      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.77
09:50:44 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:50:46 PM     all      0.08      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.77
09:50:48 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:50:50 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:50:52 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
09:50:54 PM     all      0.02      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.83
09:50:56 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:50:58 PM     all      0.06      0.00      0.14      0.04      0.00      0.00      0.00      0.00     99.76
09:51:00 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:51:02 PM     all      0.04      0.00      0.18      0.00      0.00      0.00      0.00      0.00     99.78
09:51:04 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:51:06 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.78
09:51:08 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:51:10 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:51:12 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:51:14 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:51:16 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:51:18 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:51:20 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:51:22 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:51:24 PM     all      0.07      0.00      0.18      0.00      0.00      0.00      0.00      0.00     99.76
09:51:26 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:51:28 PM     all      0.31      0.00      0.98      0.02      0.00      0.00      0.00      0.00     98.68
09:51:30 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.80
09:51:32 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
09:51:34 PM     all      0.06      0.00      0.17      0.02      0.00      0.00      0.00      0.00     99.75
09:51:36 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:51:38 PM     all      0.06      0.00      0.14      0.02      0.00      0.00      0.00      0.00     99.78
09:51:40 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:51:42 PM     all      1.46      0.00      0.15      0.00      0.00      0.00      0.00      0.00     98.39
09:51:44 PM     all      0.09      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.74
09:51:46 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.83
09:51:48 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.81
09:51:50 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:51:52 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:51:54 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:51:56 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:51:58 PM     all      0.07      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.78
09:52:00 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:52:02 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:52:04 PM     all      0.06      0.00      0.19      0.00      0.00      0.00      0.00      0.00     99.74
09:52:06 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:08 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:52:10 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:52:12 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:14 PM     all      0.04      0.00      0.15      0.02      0.00      0.00      0.00      0.00     99.79
09:52:16 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:52:18 PM     all      0.06      0.00      0.12      0.02      0.00      0.00      0.00      0.00     99.79
09:52:20 PM     all      0.06      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.78
09:52:22 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:24 PM     all      0.04      0.00      0.19      0.00      0.00      0.00      0.02      0.00     99.74
09:52:26 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:28 PM     all      0.08      0.00      0.22      0.00      0.00      0.00      0.00      0.00     99.71
09:52:30 PM     all      0.35      0.00      1.04      0.02      0.00      0.00      0.00      0.00     98.59
09:52:32 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:34 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:36 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:38 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:52:40 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:52:42 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:44 PM     all      0.08      0.00      0.19      0.00      0.00      0.00      0.00      0.00     99.73
09:52:46 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:48 PM     all      0.04      0.00      0.22      0.00      0.00      0.00      0.00      0.00     99.74
09:52:50 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:52:52 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:52:54 PM     all      0.04      0.00      0.13      0.19      0.00      0.00      0.00      0.00     99.64
09:52:56 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:52:58 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:53:00 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:53:02 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:53:04 PM     all      0.04      0.00      0.17      0.02      0.00      0.00      0.00      0.00     99.76
09:53:06 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:53:08 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:53:10 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
09:53:12 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:53:14 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:53:16 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:53:18 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:53:20 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:53:22 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:53:24 PM     all      0.02      0.00      0.20      0.00      0.00      0.00      0.00      0.00     99.78
09:53:26 PM     all      0.04      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.79
09:53:28 PM     all      0.04      0.00      0.14      0.02      0.00      0.00      0.00      0.00     99.79
09:53:30 PM     all      0.27      0.00      0.95      0.00      0.00      0.00      0.00      0.00     98.78
09:53:32 PM     all      0.07      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.78
09:53:34 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:53:36 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:53:38 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:53:40 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
09:53:42 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:53:44 PM     all      0.04      0.00      0.19      0.00      0.00      0.00      0.00      0.00     99.76
09:53:46 PM     all      0.12      0.00      0.15      0.29      0.00      0.00      0.00      0.00     99.44
09:53:48 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:53:50 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:53:52 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:53:54 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:53:56 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:53:58 PM     all      0.04      0.00      0.16      0.02      0.00      0.00      0.00      0.00     99.78
09:54:00 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:54:02 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:54:04 PM     all      0.06      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.76
09:54:06 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:54:08 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:54:10 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:54:12 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:54:14 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:54:16 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:54:18 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:54:20 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
09:54:22 PM     all      0.04      0.00      0.14      0.02      0.00      0.00      0.00      0.00     99.80
09:54:24 PM     all      0.07      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.76
09:54:26 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:54:28 PM     all      0.04      0.00      0.14      0.02      0.00      0.00      0.00      0.00     99.79
09:54:30 PM     all      0.34      0.00      1.04      0.00      0.00      0.00      0.00      0.00     98.61
09:54:32 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:54:34 PM     all      0.04      0.00      0.15      0.02      0.00      0.00      0.00      0.00     99.79
09:54:36 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:54:38 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:54:40 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:54:42 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:54:44 PM     all      0.06      0.00      0.19      0.00      0.00      0.00      0.00      0.00     99.74
09:54:46 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:54:48 PM     all      0.08      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.77
09:54:50 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:54:52 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.81
09:54:54 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.78
09:54:56 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.02      0.00     99.79
09:54:58 PM     all      0.04      0.00      0.14      0.02      0.00      0.00      0.00      0.00     99.80
09:55:00 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:55:02 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:55:04 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:55:06 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.78
09:55:08 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:55:10 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:55:12 PM     all      0.06      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.77
09:55:14 PM     all      0.06      0.00      0.15      0.02      0.00      0.00      0.00      0.00     99.77
09:55:16 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:55:18 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:55:20 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:55:22 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:55:24 PM     all      0.04      0.00      0.20      0.00      0.00      0.00      0.00      0.00     99.76
09:55:26 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.83
09:55:28 PM     all      0.10      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.77
09:55:30 PM     all      0.23      0.00      0.81      0.00      0.00      0.00      0.00      0.00     98.96
09:55:32 PM     all      0.20      0.00      0.55      0.00      0.00      0.00      0.00      0.00     99.25
09:55:34 PM     all      0.04      0.00      0.17      0.02      0.00      0.00      0.00      0.00     99.77
09:55:36 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:55:38 PM     all      0.04      0.00      0.12      0.02      0.00      0.00      0.00      0.00     99.82
09:55:40 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:55:42 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:55:44 PM     all      0.06      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.76
09:55:46 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:55:48 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:55:50 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:55:52 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:55:54 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:55:56 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:55:58 PM     all      0.06      0.00      0.10      0.00      0.00      0.00      0.00      0.00     99.84
09:56:00 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:56:02 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:56:04 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:56:06 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:56:08 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:56:10 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:56:12 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:56:14 PM     all      0.04      0.00      0.17      0.02      0.00      0.00      0.00      0.00     99.77
09:56:16 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:56:18 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:56:20 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:56:22 PM     all      0.25      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.63
09:56:24 PM     all      0.09      0.00      0.19      0.00      0.00      0.00      0.00      0.00     99.72
09:56:26 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:56:28 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:56:30 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:56:32 PM     all      0.33      0.00      1.09      0.00      0.00      0.00      0.00      0.00     98.57
09:56:34 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:56:36 PM     all      0.13      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.72
09:56:38 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:56:40 PM     all      0.08      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.77
09:56:42 PM     all      0.04      0.00      0.13      0.02      0.00      0.00      0.00      0.00     99.81
09:56:44 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:56:46 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:56:48 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:56:50 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:56:52 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:56:54 PM     all      0.04      0.00      0.13      0.02      0.00      0.00      0.00      0.00     99.81
09:56:56 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:56:58 PM     all      0.04      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.80
09:57:00 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:57:02 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:57:04 PM     all      0.04      0.00      0.20      0.00      0.00      0.00      0.00      0.00     99.75
09:57:06 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:57:08 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:57:10 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:57:12 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.78
09:57:14 PM     all      0.04      0.00      0.14      0.02      0.00      0.00      0.00      0.00     99.80
09:57:16 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.80
09:57:18 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:57:20 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:57:22 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:57:24 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.78
09:57:26 PM     all      0.08      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.79
09:57:28 PM     all      0.04      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.80
09:57:30 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:57:32 PM     all      0.27      0.00      1.09      0.00      0.00      0.00      0.00      0.00     98.64
09:57:34 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:57:36 PM     all      0.07      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.78
09:57:38 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:57:40 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:57:42 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:57:44 PM     all      0.06      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.77
09:57:46 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:57:48 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.84
09:57:50 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:57:52 PM     all      0.06      0.00      0.15      0.02      0.00      0.00      0.00      0.00     99.77
09:57:54 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:57:56 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:57:58 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:58:00 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:58:02 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:58:04 PM     all      0.04      0.00      0.20      0.00      0.00      0.00      0.00      0.00     99.76
09:58:06 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:58:08 PM     all      0.04      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.80
09:58:10 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:58:12 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:58:14 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.82
09:58:16 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.78
09:58:18 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:58:20 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:58:22 PM     all      0.04      0.00      0.14      0.29      0.00      0.00      0.00      0.00     99.53
09:58:24 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:58:26 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:58:28 PM     all      0.06      0.00      0.14      0.02      0.00      0.00      0.00      0.00     99.77
09:58:30 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.83
09:58:32 PM     all      0.31      0.00      1.12      0.00      0.00      0.00      0.00      0.00     98.58
09:58:34 PM     all      0.02      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.81
09:58:36 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:58:38 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:58:40 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:58:42 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:58:44 PM     all      0.04      0.00      0.19      0.00      0.00      0.00      0.00      0.00     99.77
09:58:46 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
